loan_id,age,education,proof_submitted,loan_amount,asset_cost,no_of_loans,no_of_curr_loans,last_delinq_none,loan_default
5153,38,1.0,Aadhar,625152.0,798120.0,2,0,0,1
6771,35,1.0,Aadhar,858204.0,1185120.0,0,0,0,1
2836,39,2.0,Aadhar,592188.0,867540.0,6,3,0,0
4696,45,2.0,Aadhar,544188.0,812736.0,14,5,0,0
4648,25,1.0,Aadhar,532188.0,797940.0,5,4,0,1
3059,50,2.0,Aadhar,494328.0,707424.0,4,3,0,0
4998,25,1.0,Aadhar,559740.0,697080.0,0,0,0,1
4891,32,2.0,Aadhar,718956.0,948264.0,0,0,0,1
368,45,2.0,Aadhar,620676.0,892032.0,0,0,0,0
5670,38,2.0,Aadhar,719016.0,951372.0,3,3,0,0
5301,25,1.0,Aadhar,310572.0,737220.0,0,0,0,0
2511,49,2.0,Aadhar,346368.0,503748.0,4,3,0,0
6277,50,2.0,Aadhar,633636.0,756888.0,0,0,0,1
3353,26,1.0,Aadhar,734556.0,1301196.0,0,0,0,0
6116,29,1.0,Aadhar,641556.0,828600.0,2,2,0,1
6909,27,1.0,Aadhar,879876.0,1415760.0,0,0,0,0
2229,38,1.0,Aadhar,732000.0,952392.0,0,0,0,0
2822,35,1.0,Aadhar,586848.0,764664.0,0,0,0,0
3241,28,2.0,Aadhar,556188.0,908856.0,0,0,0,0
4664,49,2.0,Aadhar,822372.0,998316.0,0,0,0,1
5622,49,2.0,VoterID,627636.0,873276.0,0,0,0,1
4968,23,,Aadhar,873804.0,1312800.0,3,3,0,0
6234,45,2.0,Aadhar,853476.0,1157892.0,0,0,0,1
5029,35,,Aadhar,711108.0,860760.0,0,0,0,0
4589,34,1.0,Aadhar,641736.0,737640.0,0,0,0,0
1187,36,2.0,Aadhar,435300.0,1137816.0,0,0,0,0
2928,42,2.0,PAN,422724.0,765516.0,0,0,0,0
2253,38,2.0,Aadhar,707580.0,850140.0,0,0,0,0
6018,44,2.0,Aadhar,324348.0,489780.0,12,10,1,0
2689,46,1.0,Aadhar,651108.0,751224.0,7,2,0,0
5314,34,1.0,Aadhar,642936.0,747600.0,0,0,0,0
6847,29,2.0,Aadhar,538188.0,852000.0,0,0,0,0
152,43,1.0,Aadhar,651108.0,800964.0,0,0,0,0
4195,44,1.0,Aadhar,637236.0,818400.0,0,0,0,1
1034,39,2.0,Aadhar,695508.0,848436.0,2,2,0,1
1384,28,2.0,Aadhar,389808.0,920520.0,0,0,0,0
916,38,2.0,Aadhar,648156.0,926064.0,2,2,0,0
1306,31,2.0,Aadhar,695916.0,1063200.0,0,0,0,1
5837,23,,Aadhar,671556.0,867516.0,0,0,0,1
2466,47,2.0,Aadhar,675108.0,813948.0,3,2,0,1
4951,26,1.0,Aadhar,635256.0,808728.0,0,0,0,0
510,42,2.0,Aadhar,615636.0,830352.0,0,0,0,0
4484,42,2.0,Aadhar,900948.0,1020000.0,5,3,0,1
5010,35,,Aadhar,529128.0,910800.0,3,3,0,1
4097,37,2.0,Aadhar,597480.0,873972.0,17,12,0,0
2759,41,2.0,Aadhar,667908.0,810072.0,0,0,0,0
2693,47,2.0,Aadhar,742404.0,888420.0,3,2,0,1
4602,48,1.0,Aadhar,695040.0,831624.0,0,0,0,1
749,45,1.0,Aadhar,681108.0,830400.0,0,0,0,1
2230,49,1.0,Aadhar,648156.0,811464.0,0,0,0,1
5734,31,1.0,Aadhar,719364.0,944808.0,0,0,0,1
5224,48,1.0,Aadhar,621636.0,714120.0,2,0,0,0
1311,43,2.0,Aadhar,790584.0,894000.0,4,3,0,0
1612,30,1.0,Aadhar,342348.0,818112.0,0,0,0,1
5926,28,2.0,Aadhar,840204.0,1200480.0,0,0,0,1
912,45,1.0,Aadhar,618636.0,808368.0,2,2,0,0
2677,24,2.0,VoterID,725040.0,1037676.0,2,2,0,0
2472,44,1.0,Aadhar,538188.0,913800.0,0,0,0,0
4031,41,1.0,Aadhar,627036.0,920196.0,27,8,0,0
5073,47,2.0,Aadhar,520728.0,724980.0,0,0,0,0
5063,47,2.0,Aadhar,627636.0,826152.0,0,0,0,0
5961,36,1.0,Aadhar,743364.0,914916.0,0,0,0,1
3700,40,1.0,Aadhar,876336.0,1416336.0,0,0,0,0
472,26,2.0,Aadhar,708156.0,926604.0,0,0,0,0
968,32,,Aadhar,425268.0,757920.0,14,4,0,0
4081,30,1.0,Aadhar,699108.0,837864.0,0,0,0,1
2115,32,1.0,Aadhar,739356.0,944400.0,4,0,0,1
6147,36,2.0,Aadhar,438564.0,834336.0,2,2,0,0
2169,42,2.0,Aadhar,731364.0,857160.0,6,3,0,0
6607,39,2.0,Aadhar,538188.0,853848.0,0,0,0,1
6353,32,2.0,Aadhar,540948.0,732552.0,0,0,0,0
897,35,2.0,Aadhar,861804.0,1425120.0,0,0,0,1
6299,45,2.0,Aadhar,425268.0,802104.0,2,0,0,0
6835,50,2.0,Aadhar,614736.0,880296.0,2,0,0,0
3036,26,2.0,VoterID,707004.0,1035900.0,0,0,0,1
1774,26,2.0,Aadhar,776028.0,1035600.0,2,0,0,0
3269,39,1.0,Aadhar,580188.0,854208.0,0,0,0,0
252,35,1.0,Aadhar,370092.0,767304.0,3,3,0,0
1210,34,2.0,Aadhar,675108.0,806616.0,0,0,0,1
5471,29,1.0,Aadhar,660108.0,1126140.0,0,0,0,1
3835,47,2.0,Aadhar,499128.0,733200.0,10,4,0,0
3198,26,1.0,Aadhar,463068.0,877212.0,0,0,0,0
6112,27,1.0,Aadhar,330324.0,790500.0,0,0,0,0
3888,37,2.0,Aadhar,687108.0,849264.0,0,0,0,0
1129,25,1.0,VoterID,673908.0,825492.0,2,2,0,1
2859,48,2.0,Aadhar,455268.0,756888.0,0,0,0,0
4450,33,1.0,Aadhar,609636.0,858672.0,5,4,0,1
1594,34,1.0,Aadhar,663108.0,870000.0,0,0,0,0
3266,37,2.0,Aadhar,773784.0,882888.0,23,8,0,0
2448,33,2.0,PAN,638556.0,830376.0,0,0,0,0
58,38,1.0,Aadhar,507360.0,861876.0,0,0,0,1
1700,39,2.0,Aadhar,620676.0,937464.0,13,4,0,0
1323,37,1.0,Aadhar,731364.0,880380.0,0,0,0,0
177,47,2.0,VoterID,691908.0,793056.0,0,0,0,0
5688,25,,Aadhar,782028.0,1149732.0,0,0,0,0
6069,25,1.0,Aadhar,626388.0,819084.0,0,0,0,1
4336,45,2.0,Aadhar,749364.0,852000.0,5,4,0,0
6955,32,2.0,Aadhar,806844.0,985080.0,0,0,0,1
2407,40,1.0,Aadhar,638976.0,1115340.0,5,4,0,0
293,35,2.0,Aadhar,478800.0,649932.0,0,0,0,1
1143,45,2.0,Aadhar,667188.0,928200.0,15,10,0,0
2302,40,1.0,Aadhar,837804.0,1034544.0,10,3,0,0
4185,41,1.0,Aadhar,800028.0,917532.0,2,2,0,0
184,33,2.0,Aadhar,707364.0,827640.0,2,0,0,0
1171,45,2.0,Aadhar,582024.0,839172.0,0,0,0,0
2516,23,,Aadhar,584988.0,861372.0,6,3,0,0
5206,30,1.0,Aadhar,563388.0,806460.0,0,0,0,0
5365,25,1.0,Aadhar,651636.0,828972.0,0,0,0,1
2030,39,2.0,Aadhar,583788.0,901152.0,24,4,0,1
6544,35,2.0,VoterID,770604.0,1146336.0,0,0,0,0
3356,27,1.0,Passport,667188.0,895176.0,0,0,0,1
1087,39,2.0,VoterID,752376.0,993012.0,0,0,0,0
2882,33,1.0,Aadhar,474768.0,693276.0,4,0,0,0
4072,43,2.0,Aadhar,772584.0,942000.0,12,3,0,1
1173,29,1.0,Aadhar,663024.0,840000.0,0,0,0,0
3542,27,1.0,PAN,852204.0,1172844.0,0,0,0,1
4263,40,1.0,Aadhar,728556.0,880524.0,0,0,0,0
4039,24,2.0,Aadhar,461256.0,906000.0,2,2,0,1
5000,30,2.0,Aadhar,684156.0,1101156.0,0,0,0,0
3551,47,2.0,Aadhar,617136.0,950400.0,2,2,0,1
4429,34,1.0,Aadhar,731472.0,876000.0,5,3,0,1
4701,48,2.0,Aadhar,705108.0,841068.0,6,2,0,1
6596,47,2.0,Aadhar,526188.0,711180.0,3,3,0,1
4908,50,2.0,Aadhar,544188.0,806760.0,0,0,0,0
4379,32,2.0,Aadhar,515928.0,1582416.0,0,0,0,1
3079,38,2.0,Aadhar,600936.0,788436.0,0,0,0,0
614,27,1.0,Aadhar,603636.0,736380.0,3,2,0,1
2463,26,2.0,Aadhar,755364.0,918984.0,2,0,0,1
2893,34,2.0,Aadhar,648156.0,752268.0,2,2,0,1
2586,22,,Aadhar,609636.0,825576.0,2,2,0,1
3687,29,2.0,Aadhar,532728.0,1199772.0,3,2,0,1
1431,46,1.0,Aadhar,868356.0,1138356.0,2,2,0,0
6454,25,2.0,Aadhar,826584.0,1135200.0,0,0,0,1
1877,38,2.0,Aadhar,580188.0,868356.0,0,0,0,0
1749,25,1.0,Aadhar,671508.0,815460.0,2,2,0,1
6307,43,2.0,Aadhar,606936.0,853320.0,0,0,0,0
506,38,2.0,Aadhar,708156.0,862092.0,5,3,0,0
416,30,2.0,VoterID,843804.0,1298508.0,0,0,0,0
4989,33,1.0,Aadhar,594000.0,881280.0,0,0,0,0
273,46,2.0,Aadhar,782028.0,1231032.0,5,5,0,0
5695,22,,Aadhar,585024.0,715488.0,0,0,0,0
1707,31,2.0,Aadhar,812676.0,986040.0,17,8,0,0
2933,47,1.0,Aadhar,668700.0,797160.0,13,5,1,1
5328,32,2.0,Aadhar,743364.0,974256.0,0,0,0,0
2796,36,2.0,Aadhar,953880.0,1483344.0,0,0,0,0
6605,34,2.0,Aadhar,603636.0,851892.0,4,2,0,0
5851,28,1.0,Aadhar,776184.0,984000.0,0,0,0,1
2414,39,2.0,Aadhar,715764.0,996456.0,2,2,0,0
107,46,2.0,Aadhar,672108.0,874128.0,3,3,0,1
1345,45,1.0,Aadhar,541740.0,707952.0,5,2,0,1
6770,25,1.0,Aadhar,525204.0,833616.0,5,2,0,0
4196,36,1.0,Aadhar,525528.0,861600.0,13,3,0,1
5245,47,2.0,Aadhar,610224.0,900036.0,0,0,0,1
5557,41,1.0,Aadhar,568188.0,773760.0,7,0,0,0
3207,42,2.0,Aadhar,830028.0,984780.0,0,0,0,0
953,36,2.0,Aadhar,627636.0,781464.0,54,33,1,1
4605,29,1.0,PAN,377808.0,812688.0,0,0,0,0
2587,37,2.0,Aadhar,558588.0,726468.0,4,2,0,0
6998,47,2.0,Aadhar,627636.0,720336.0,35,11,0,1
1505,27,2.0,Aadhar,823524.0,1183320.0,2,2,0,1
3980,41,1.0,Aadhar,671508.0,772572.0,5,2,0,1
6961,38,2.0,Aadhar,665868.0,875748.0,4,2,0,0
4797,32,1.0,Aadhar,585636.0,809400.0,0,0,0,0
2599,28,2.0,Aadhar,571740.0,860148.0,0,0,0,0
2116,38,1.0,Aadhar,682956.0,907680.0,2,2,0,0
1122,40,1.0,VoterID,636936.0,747624.0,0,0,0,1
3771,45,1.0,Aadhar,939012.0,1377588.0,0,0,0,0
5412,50,2.0,Aadhar,550788.0,690600.0,4,3,0,0
4967,37,1.0,Aadhar,629736.0,827160.0,2,2,0,1
1025,22,,Aadhar,651108.0,1344552.0,0,0,0,1
6272,46,2.0,Aadhar,763956.0,869160.0,2,2,0,0
6042,50,1.0,Aadhar,506712.0,814944.0,4,4,0,0
5908,31,2.0,Aadhar,661188.0,913668.0,0,0,0,1
4378,37,2.0,PAN,526728.0,766428.0,0,0,0,0
2352,48,1.0,Aadhar,416028.0,757164.0,4,3,0,0
417,43,2.0,Aadhar,660744.0,787896.0,6,2,0,1
3167,45,2.0,Aadhar,830028.0,1133508.0,2,0,0,0
4119,39,1.0,Aadhar,569820.0,804384.0,0,0,0,0
5200,34,1.0,Aadhar,861588.0,1224636.0,2,0,0,0
4334,48,2.0,Aadhar,1003440.0,1962960.0,2,0,0,0
565,36,2.0,Aadhar,713364.0,828000.0,4,3,0,0
479,41,1.0,Aadhar,750156.0,975600.0,0,0,0,0
2956,36,2.0,Aadhar,822984.0,950952.0,0,0,0,0
5101,29,2.0,Aadhar,865476.0,1116000.0,11,6,0,1
1204,40,1.0,Aadhar,657108.0,797580.0,0,0,0,0
1225,47,1.0,Aadhar,692724.0,865752.0,2,2,0,1
143,32,2.0,Aadhar,494520.0,740280.0,0,0,0,0
6600,27,1.0,Aadhar,663108.0,904332.0,2,2,0,0
3928,48,2.0,Aadhar,666156.0,936000.0,3,2,0,0
2125,29,2.0,PAN,608136.0,833940.0,0,0,0,0
4197,41,2.0,Aadhar,795384.0,905640.0,0,0,0,1
2246,22,,Aadhar,662364.0,801000.0,0,0,0,0
3012,29,2.0,Aadhar,767364.0,922212.0,0,0,0,1
2958,28,2.0,Aadhar,413268.0,973200.0,0,0,0,0
606,37,1.0,Aadhar,376452.0,724152.0,0,0,0,0
2005,36,1.0,Aadhar,692508.0,883932.0,3,2,0,1
1195,22,,Aadhar,621636.0,1474968.0,0,0,0,0
4770,38,2.0,Aadhar,508920.0,776400.0,3,2,0,0
2150,42,2.0,Aadhar,699372.0,834228.0,57,16,0,0
2252,33,2.0,Aadhar,807228.0,1056432.0,2,0,0,0
4610,27,2.0,Aadhar,860004.0,1287300.0,0,0,0,0
1757,47,2.0,VoterID,684936.0,900636.0,2,2,0,1
498,28,1.0,Aadhar,530388.0,765600.0,3,2,0,1
2318,38,2.0,Aadhar,651108.0,784200.0,9,6,0,0
4464,25,1.0,Aadhar,644436.0,818784.0,2,0,0,1
6844,48,1.0,Aadhar,597636.0,952800.0,15,6,0,0
5643,37,2.0,Aadhar,585396.0,788724.0,4,4,1,1
3277,44,2.0,Aadhar,368208.0,808836.0,2,0,0,0
6164,26,1.0,Aadhar,514728.0,780624.0,0,0,0,1
722,27,1.0,Aadhar,597636.0,830052.0,0,0,0,0
4229,30,1.0,Aadhar,627636.0,765876.0,2,0,0,1
1026,50,2.0,Aadhar,571140.0,747204.0,0,0,0,0
6497,37,2.0,Aadhar,565176.0,691104.0,18,5,0,0
1296,38,1.0,Aadhar,630636.0,815784.0,4,4,0,0
3481,30,2.0,Aadhar,687108.0,1255332.0,0,0,0,1
1497,45,2.0,Aadhar,740268.0,937872.0,0,0,0,0
5671,50,1.0,Aadhar,639636.0,814896.0,7,5,0,1
1521,40,1.0,Aadhar,734556.0,836400.0,2,0,0,1
2165,40,2.0,Aadhar,707676.0,876372.0,2,2,0,0
4103,29,2.0,VoterID,833064.0,1603260.0,0,0,0,0
6436,47,1.0,VoterID,593736.0,1162812.0,0,0,0,1
6582,35,1.0,Aadhar,676308.0,852252.0,0,0,0,1
2628,46,2.0,Aadhar,581388.0,718320.0,3,0,0,0
6229,28,1.0,Aadhar,466728.0,858360.0,0,0,0,0
5088,30,1.0,Aadhar,612936.0,863556.0,0,0,0,0
5942,50,1.0,Aadhar,567600.0,856452.0,5,4,0,0
5637,46,1.0,Aadhar,752556.0,907200.0,3,3,0,0
109,26,1.0,VoterID,567564.0,835824.0,0,0,0,0
1755,47,2.0,Aadhar,509928.0,799980.0,0,0,0,0
6083,42,2.0,VoterID,653508.0,750360.0,0,0,0,0
1352,42,1.0,Aadhar,672156.0,831840.0,0,0,0,0
6525,45,2.0,VoterID,712416.0,818952.0,0,0,0,1
4790,48,1.0,Aadhar,603636.0,764424.0,2,2,0,0
3791,38,1.0,Aadhar,734556.0,830724.0,5,0,0,1
1974,24,1.0,Aadhar,675108.0,785160.0,0,0,0,0
337,35,1.0,Aadhar,644436.0,888360.0,44,16,0,0
4910,39,2.0,Driving,790584.0,902088.0,0,0,0,0
4652,39,2.0,Aadhar,639036.0,735660.0,12,2,0,0
2269,30,2.0,Aadhar,595716.0,802200.0,0,0,0,0
2544,31,,Aadhar,699108.0,791784.0,0,0,0,0
725,50,2.0,Aadhar,708156.0,817308.0,0,0,0,0
766,48,1.0,Aadhar,665508.0,949584.0,17,8,1,1
4604,26,1.0,Aadhar,944772.0,1157388.0,0,0,0,1
3735,36,2.0,PAN,520728.0,765300.0,0,0,0,0
308,32,2.0,Aadhar,354348.0,726000.0,0,0,0,0
6104,39,2.0,Aadhar,635736.0,950868.0,6,4,0,0
5768,40,2.0,Aadhar,556188.0,900612.0,2,0,0,1
2866,40,2.0,Aadhar,654156.0,773532.0,0,0,0,0
6708,43,1.0,Aadhar,559188.0,822360.0,3,3,0,0
4385,30,2.0,Aadhar,956232.0,1297008.0,0,0,0,1
6339,36,2.0,Aadhar,720156.0,828000.0,0,0,0,1
1792,39,1.0,Aadhar,608436.0,741600.0,6,3,0,0
3208,27,2.0,Aadhar,624936.0,841476.0,0,0,0,1
4957,33,2.0,VoterID,788028.0,1284960.0,2,2,0,1
4913,46,2.0,Aadhar,667356.0,800964.0,0,0,0,0
2054,25,2.0,PAN,577740.0,737676.0,0,0,0,0
6075,47,2.0,Aadhar,663108.0,901320.0,0,0,0,1
72,41,2.0,Aadhar,258000.0,1082400.0,16,7,0,1
2474,33,2.0,Aadhar,722556.0,1251300.0,2,2,0,0
6457,35,1.0,Aadhar,642936.0,800568.0,0,0,0,0
1261,29,2.0,Aadhar,705108.0,984000.0,4,3,0,0
1667,44,2.0,Aadhar,556188.0,766800.0,2,2,0,0
3103,47,2.0,Aadhar,735168.0,876012.0,0,0,0,1
4267,46,2.0,Aadhar,468648.0,804600.0,2,0,0,0
3693,48,1.0,Aadhar,853476.0,933108.0,5,2,0,0
4978,30,2.0,Aadhar,683508.0,920952.0,2,0,0,1
6664,48,2.0,Aadhar,544188.0,720840.0,6,2,0,1
1696,48,1.0,Aadhar,507864.0,1077528.0,2,2,0,0
1096,28,1.0,Aadhar,524820.0,783708.0,0,0,0,1
3839,47,1.0,Aadhar,612000.0,875928.0,6,2,0,0
3622,33,2.0,Aadhar,825804.0,949644.0,11,5,0,1
5946,45,2.0,Aadhar,657108.0,850584.0,0,0,0,0
1631,26,2.0,Aadhar,632436.0,785868.0,0,0,0,0
4044,34,2.0,Aadhar,675156.0,1082496.0,2,2,0,0
1882,44,2.0,Aadhar,637236.0,922800.0,3,2,0,1
4680,43,2.0,Driving,664668.0,921948.0,4,3,0,1
1613,28,1.0,VoterID,443268.0,810672.0,7,2,0,1
979,34,2.0,Aadhar,762588.0,905304.0,2,0,0,0
3051,37,1.0,Aadhar,885876.0,1106412.0,17,12,0,0
4961,47,2.0,Aadhar,766584.0,975960.0,2,2,0,0
2549,29,2.0,Aadhar,550188.0,900780.0,0,0,0,0
849,44,2.0,Aadhar,696168.0,811968.0,0,0,0,0
3484,27,2.0,Aadhar,667908.0,805524.0,19,15,0,1
5719,27,2.0,VoterID,773184.0,1125060.0,0,0,0,0
6535,48,2.0,Aadhar,527076.0,945300.0,2,0,0,0
2132,43,1.0,Aadhar,520728.0,834804.0,0,0,0,0
48,40,1.0,Aadhar,664956.0,886200.0,0,0,0,1
3685,41,2.0,Aadhar,603336.0,699600.0,0,0,0,0
1351,28,2.0,Aadhar,713556.0,907308.0,3,3,0,0
4629,40,1.0,VoterID,488520.0,691392.0,0,0,0,0
447,37,2.0,Aadhar,312384.0,886932.0,4,2,0,0
1744,36,1.0,Aadhar,672156.0,804000.0,0,0,0,0
4075,29,2.0,Driving,731364.0,852660.0,3,3,0,0
2982,27,2.0,Aadhar,651156.0,852000.0,6,5,0,0
5164,45,1.0,Aadhar,651636.0,891660.0,0,0,0,1
3986,34,1.0,Aadhar,853824.0,1056000.0,0,0,0,0
5271,26,2.0,PAN,654156.0,864336.0,3,3,0,1
4899,33,1.0,Aadhar,722556.0,830136.0,0,0,0,1
1295,41,1.0,Aadhar,655908.0,751560.0,3,0,0,0
2940,26,2.0,Aadhar,772584.0,1173588.0,0,0,0,1
3784,28,2.0,Aadhar,675108.0,787536.0,0,0,0,0
6536,40,1.0,Aadhar,670308.0,814200.0,5,2,0,0
4995,47,2.0,Aadhar,508728.0,832128.0,0,0,0,0
4166,44,2.0,Aadhar,461268.0,967200.0,2,0,0,0
1113,41,2.0,VoterID,829476.0,1137324.0,0,0,0,0
777,41,2.0,Aadhar,539388.0,747840.0,0,0,0,0
6614,28,2.0,Aadhar,648936.0,1014000.0,0,0,0,0
4747,31,2.0,VoterID,624936.0,774468.0,0,0,0,1
2907,45,2.0,PAN,721764.0,1039524.0,0,0,0,1
6943,27,1.0,VoterID,603636.0,826092.0,0,0,0,1
3804,30,1.0,Aadhar,693108.0,873408.0,0,0,0,0
4440,35,2.0,Aadhar,704556.0,930216.0,0,0,0,1
1852,47,1.0,Aadhar,643068.0,859056.0,7,2,0,1
1964,41,2.0,Aadhar,734556.0,917964.0,2,0,0,0
4909,30,1.0,Aadhar,726564.0,944340.0,0,0,0,1
3882,37,2.0,VoterID,923556.0,1883904.0,0,0,0,0
4330,39,1.0,Aadhar,770556.0,1023600.0,6,4,0,1
486,37,2.0,Aadhar,667908.0,829140.0,3,0,0,0
5880,27,2.0,Aadhar,532728.0,946800.0,0,0,0,1
6162,25,1.0,Aadhar,633336.0,1160676.0,0,0,0,0
31,42,1.0,Aadhar,496728.0,721548.0,9,6,0,0
1880,38,2.0,Aadhar,639636.0,834480.0,0,0,0,1
2284,42,2.0,Aadhar,484728.0,748260.0,0,0,0,1
4145,34,2.0,Aadhar,620184.0,1027200.0,0,0,0,0
3214,25,1.0,Aadhar,748764.0,906000.0,0,0,0,0
4504,31,1.0,Aadhar,589788.0,706176.0,0,0,0,1
4772,46,1.0,Aadhar,603636.0,956220.0,0,0,0,0
3409,29,2.0,Aadhar,790584.0,1346400.0,0,0,0,1
637,26,2.0,Aadhar,648936.0,734244.0,0,0,0,0
5449,38,1.0,Aadhar,574188.0,758964.0,2,0,0,1
2349,29,1.0,Aadhar,615636.0,770508.0,4,3,0,0
1084,37,2.0,Aadhar,599736.0,790836.0,0,0,0,0
862,47,2.0,Aadhar,556188.0,787104.0,25,2,0,0
3081,28,2.0,Aadhar,814584.0,1056000.0,3,2,0,1
904,30,1.0,VoterID,645156.0,769176.0,2,2,0,1
6555,35,1.0,Aadhar,654156.0,842784.0,0,0,0,0
110,28,2.0,Aadhar,622536.0,807840.0,0,0,0,0
6733,37,2.0,PAN,693036.0,885156.0,10,5,0,0
5041,26,1.0,Aadhar,584376.0,754224.0,0,0,0,0
4838,22,,Aadhar,637188.0,940416.0,0,0,0,0
6078,26,2.0,Aadhar,619236.0,774300.0,0,0,0,1
5876,31,2.0,Aadhar,618936.0,846396.0,3,2,0,0
6647,50,2.0,PAN,556188.0,794076.0,2,0,0,0
3823,26,2.0,Aadhar,702156.0,875580.0,0,0,0,0
1832,39,2.0,Aadhar,732156.0,940800.0,0,0,0,0
5854,27,1.0,Aadhar,660156.0,859116.0,0,0,0,0
783,27,,Aadhar,877476.0,1382184.0,0,0,0,0
6836,40,2.0,Aadhar,739356.0,851580.0,3,0,0,0
3296,43,2.0,Aadhar,621636.0,817332.0,0,0,0,1
2754,44,1.0,Aadhar,670644.0,778620.0,0,0,0,1
4811,33,1.0,Aadhar,872604.0,1049736.0,2,0,0,0
1826,34,1.0,Aadhar,657708.0,837684.0,0,0,0,0
1095,49,2.0,Aadhar,933012.0,1355724.0,0,0,0,0
4897,41,2.0,Aadhar,756156.0,916836.0,4,2,0,1
6924,33,1.0,Aadhar,777600.0,936000.0,4,2,0,1
2589,38,2.0,Aadhar,603636.0,846588.0,0,0,0,1
5904,44,1.0,Aadhar,730956.0,843120.0,6,5,0,0
2551,45,2.0,PAN,612444.0,915684.0,3,2,0,0
5895,48,2.0,Aadhar,446868.0,774792.0,4,3,0,0
1655,25,1.0,Aadhar,507600.0,794520.0,0,0,0,1
5729,30,2.0,VoterID,731364.0,1120812.0,2,0,0,0
5355,41,1.0,Aadhar,649956.0,822000.0,0,0,0,1
2329,34,2.0,Aadhar,933012.0,1200540.0,0,0,0,1
3786,38,1.0,Aadhar,610536.0,800400.0,0,0,0,1
4540,37,1.0,Aadhar,714084.0,970800.0,0,0,0,0
3211,40,2.0,Aadhar,559272.0,702348.0,0,0,0,1
4356,43,2.0,Aadhar,636936.0,802776.0,0,0,0,1
3923,36,1.0,Aadhar,603960.0,737676.0,0,0,0,0
3853,47,2.0,Aadhar,546540.0,633660.0,5,2,0,1
6948,24,,Aadhar,700956.0,801120.0,0,0,0,1
5666,48,1.0,Aadhar,592800.0,712320.0,3,3,0,0
1205,34,2.0,Aadhar,606636.0,780168.0,7,4,0,0
2618,35,2.0,Aadhar,336432.0,613524.0,0,0,0,0
3249,27,1.0,Aadhar,814428.0,1080000.0,0,0,0,1
5390,34,1.0,Aadhar,691908.0,834000.0,0,0,0,0
5874,32,2.0,VoterID,591156.0,831816.0,2,2,0,0
6962,32,1.0,Aadhar,708564.0,1053432.0,0,0,0,0
1771,42,2.0,Aadhar,818028.0,1272492.0,7,6,0,1
830,26,2.0,Aadhar,347544.0,501456.0,0,0,0,1
3429,30,2.0,VoterID,564288.0,878100.0,0,0,0,1
2432,44,1.0,Aadhar,639636.0,864000.0,7,4,0,0
628,47,2.0,VoterID,376224.0,548760.0,0,0,0,0
4099,27,1.0,Aadhar,825384.0,1022292.0,0,0,0,1
926,38,1.0,Aadhar,597636.0,852000.0,2,2,0,0
296,40,2.0,Aadhar,618156.0,811704.0,0,0,0,1
1053,45,1.0,Aadhar,756012.0,887016.0,0,0,0,0
2572,46,1.0,Aadhar,651636.0,795396.0,2,0,0,1
3519,35,1.0,Aadhar,892812.0,1233816.0,0,0,0,1
2216,46,2.0,Aadhar,672156.0,828216.0,0,0,0,0
945,26,2.0,Aadhar,684108.0,821196.0,0,0,0,1
5564,29,2.0,Aadhar,556188.0,722988.0,0,0,0,0
5803,42,2.0,VoterID,630048.0,915912.0,0,0,0,1
13,30,2.0,Aadhar,615636.0,929004.0,0,0,0,0
1118,46,1.0,Aadhar,770556.0,1002504.0,3,3,0,0
5091,40,2.0,Aadhar,513120.0,756456.0,3,2,0,0
2707,31,1.0,Aadhar,806028.0,1037304.0,0,0,0,1
2967,26,1.0,VoterID,1144704.0,1508640.0,0,0,0,0
4442,38,1.0,Aadhar,778584.0,877956.0,2,2,0,0
1320,26,1.0,Aadhar,743364.0,860808.0,5,4,0,1
6500,35,2.0,Aadhar,774984.0,972000.0,3,0,0,0
6842,39,2.0,Aadhar,661308.0,862716.0,0,0,0,0
6399,41,1.0,Aadhar,449268.0,876000.0,0,0,0,0
2772,37,2.0,Aadhar,404628.0,542400.0,0,0,0,0
6029,38,2.0,Aadhar,762564.0,1246896.0,0,0,0,1
4217,41,2.0,PAN,1072260.0,1468944.0,2,2,0,1
654,32,1.0,Aadhar,467268.0,697200.0,0,0,0,0
2458,38,2.0,Aadhar,755364.0,900012.0,0,0,0,0
3474,45,2.0,Aadhar,776028.0,884508.0,2,2,0,0
5703,43,1.0,Aadhar,633996.0,804792.0,2,2,0,0
5213,30,2.0,Aadhar,461268.0,904740.0,0,0,0,1
6829,41,1.0,VoterID,294888.0,845940.0,9,7,1,0
3940,32,1.0,Aadhar,708156.0,907680.0,0,0,0,0
3919,29,1.0,Aadhar,849804.0,1295580.0,0,0,0,0
5094,34,1.0,PAN,520728.0,924804.0,0,0,0,0
2304,33,1.0,Aadhar,663108.0,920232.0,0,0,0,1
6261,37,1.0,Aadhar,649548.0,834000.0,4,3,0,0
571,44,1.0,Aadhar,824292.0,947688.0,3,2,0,1
1449,34,2.0,Aadhar,638556.0,838848.0,0,0,0,1
4864,28,1.0,Aadhar,675108.0,815280.0,3,3,0,0
5997,25,1.0,Aadhar,818028.0,1133520.0,0,0,0,0
1746,41,1.0,Aadhar,368040.0,566400.0,0,0,0,0
3394,42,2.0,Aadhar,675108.0,981468.0,7,4,1,0
5482,39,2.0,VoterID,974232.0,1344000.0,0,0,0,1
288,28,1.0,Aadhar,837804.0,1146000.0,3,3,0,0
1739,29,,Aadhar,611436.0,845844.0,0,0,0,1
